"document","comment_id","comment"
"NDY-003","302","@TheVideomix01 dir ist schin klar das das alles bearbeitet ist - . -"
"NDY-003","303","ich hab dich auf meinem bildschirm und ich kann nichts anderes machen außer zu lachen . tut mir ja auch leid :D weinst du da bei 0:24 ? :D hahahahaha , aber du hast dir ja mühe gegeben . ( y )"
"NDY-003","304","ab 00:40 * . *"
"NDY-003","305","Oouh man ... Zwillinge * _____ * ♥"
"NDY-003","306","@iJoid 10"
"NDY-003","307","@DieLochis Trotzdem Müll - . -'"
"NDY-003","308","ihr seht aus wie 8 oder so außerdem könnt ihr nicht singen und eure texte sind schlecht übersetzt :)"
"NDY-003","309","@doodlecraft2 die haben einfach gefühl beim singen du hans - . -"
"NDY-003","310","@DieLochis ihr seid so schlecht das jeder denkt ihr verarscht das"
"NDY-003","311","* knuff * =)"
"NDY-003","312","ihr seid so hässlich =)"
"NDY-003","313","@Ronkh2000 nein ?"
"NDY-003","314","@KingMathers92 isso und singen können sie auch nicht"
"NDY-003","315","Das Lied klingt in Deutsch fast genau so gut wie in Englischen Daumen nach Oben"
"NDY-003","316","Ihr seid geil !"
"NDY-003","317","Könntet ihr mal Moves like jagger machen ?"
"NDY-003","318","@Ronkh2000 hää"
"NDY-003","319","Ihr könnt net Singen man !! Und die die es gelikt habe die habe wirklich keine Ahnung von Musik !!"
"NDY-003","320","Das hört sich richtig sche * ße an !!! .. Ihr blamiert euch sowas von . xD"
"NDY-003","321","alter alle die diess video hassen sollen es sich net angucken aber müst die beiden doch nicht fertig machen hallo das is doch voll gut geworden"
"NDY-003","322","@TrioOnAir Darf man noch nichtmals seine Meinung schreiben ?"
"NDY-003","323","heißt es nicht eig Mein Herz setzt einen Schlag aus ?? egal sonst gute Übersetzung , aber manchmal n bisschen schief :P"
"NDY-003","324","wieso seit ihr so opfer ?"
"NDY-003","325","Toll Boys ! Es happert noch ein wenig an der Stimme , sonnst Top ! Keine Angst , ihr blamiert euch sicher nicht !"
"NDY-003","326","@TheNaJu12 doch die blamieren sich richtig"
"NDY-003","327","ihr singt eig ganz gut aber der titel passt nicht zu euch"
"NDY-003","328","cool !!!"
"NDY-003","329","sachmal der eine ist voll süß der singt : also leg noch mal ne platte auf und überlass dich mir"
"NDY-003","330","Das ist echt toll , ich liebe es . ^^"
"NDY-003","331","Nein nein nein das ist nicht euer ernst oder ? Der eine lispelt und der eine zieht immer ne Fratze ;) . Denkt doch nur was eure Elter davon halte .. Die Jugend nimmt heut zu tage keine Rücksicht mehr ... Achso vergessen .. wo ist SOPA wenn man es braucht ?"
"NDY-003","332","ich finds cool , und hater . maul !"
"NDY-003","333","Der unlustigehater würde sagen : Euere Videos sind unlustig muhahahahahahhahaha"
"NDY-003","334","der mit dem weißen pulli macht gar keine bewegungen ich fin den anderen auch von der stimme und betonung viel besser"
"NDY-003","335","hotties :D"
"NDY-003","336","scheiße ...."
"NDY-003","337","Werdet ihr dafür bezahlt für so ein scheiß ?"
"NDY-003","338","@ScOuTii123 ganz ehrlich guckt dir mal die justin bieber köpfe an ! Die singen so als hätten die ein stock im arsch !!"
"NDY-003","339","@ScOuTii123 und worauf soll ich da neidig sein"
"NDY-003","340","Also für die Jungs kann manch einer hier sehr dankbar sein , die haben es in gewissen Punkten zwar nicht richtig übersetzt da darin Slang vorhanden ist aber das ist in diesem sinnen immer noch richtig . Nun die Andren was hier meinen es wirklich besser zu können auf die Videos freu ich mich sehr . good luck"
"NDY-003","341","wie hier alle abgehen :D"
"NDY-003","342","ihr seid hässlich ."
"NDY-003","343","@4360paul hahah da hast du völlig recht . ;)"
"NDY-003","344","wärt ihr schön wär das video besser geworden . :D"
"NDY-003","345","Ihr seid supi , die texte sind wesentlich geistreicher als die der meisten Deutschrapper ;) Weiter so und scheißt auf die Hater !!!!"
"NDY-003","346","womit blamiren sie dich den bitte ? stimmt ja mal gar nicht !"
"NDY-003","347","super gemscht jungs , , tolles video weiter so"
"NDY-003","348","Soooooooooooooooooo cool * __ *"
"NDY-003","349","@NatschIdle93 Ja sind sie ."
"NDY-003","350","@MsBeutelDachs Und meiner Meinung nach , kann er auch ein bisschen besser singen ."
"NDY-003","351","Ihr werdet doch in da Schule bestimmt voll verarscht oder ?! :D An unten . Man habt ihr recht !"
"NDY-003","352","Ich weiss gar nit warum manche so aggresive sind . die 2 Twins sind doch voll süss ;-) Huggs Nathan"
"NDY-003","353","also egal was ihr alle sagt das was die zwei bringen ist nicht schlecht , das krazen liegt an einer älteren technik und ihr wo hier so nörgeln müßt euch das erst mal trauen"
"NDY-003","354","die sind echt knuffig ^^ respekt sich so zu präsentieren . ein wenig Talentfrei , aber ich schau ihnen gerne zu . also bei DSDS hättens no Chance . aber tip . bewerbt euch doch bei Supertalent . babes , ihr habt Fans"
"NDY-003","355","also ich finde respekt überhaupt für die weil sie sich freuen also spart euch die unnötigen kommis denn die trauen sich wennigstens"
"NDY-003","356","Also es gibt Leute die besser singen , das ist klar :D Aber überhaupt den Mut zu haben hier Videos reinzustellen und alles ( :( Y ) macht weiter so ( :"
"NDY-003","357","OMG"
"NDY-003","358","wie süüüß ( : ihr könnt echt gut singen ;)"
"NDY-003","359","Die können echt gut singen ;D"
"NDY-003","360","süß :)"
"NDY-003","361","Mach´s weg :D"
"NDY-003","362","Geil :)) Ihr sing echt geil"
"NDY-003","363","Das heißt mein herz überspringt einen Schlag und nicht mein Herz spielt verrückt"
"NDY-003","364","Mensch , jetzt lasst sie halt mal in ruhe ... xD The main thing is you have fun ! :) Und den haben die Zwei auf jeden Fall . :) Roman Heiko ! Ihr habts drauf . LIKE !"
"NDY-003","365","Naja auf Deutsch hört es sich gut an aber nicht bei euch also hört bitte damit auf das klingt dumm"
"NDY-003","366","Ihr seid mutig³ Hauen Scheiße seid ihr Scheißé echt !!!"
"NDY-003","367","@TheMicroVoltsFan machs besser"
"NDY-003","368","google translator , echt hammer"
"NDY-003","369","es gibt einen grund warum das lied auf englisch ist"
"NDY-003","370","wie alt sind die"
"NDY-003","371","beides immer noch justin bieber für arme"
"NDY-003","372","roman is soooooooooooooooooooooo heiß"
"NDY-003","373","geil :D"
"NDY-003","374","@SaRaHliebtApFeLmUs das ist soooooooooooooooo geil"
"NDY-003","375","ich find s toltal tol komplimet"
"NDY-003","376","Ich finde Roman süüüßer * ______ *"
"NDY-003","377","Echt gut Übersetzt und in eine Melodie verpackt !"
"NDY-003","378","ich finds gut ! :)"
"NDY-003","379","@RavenDerPro Einfalsreich !! ^^"
"NDY-003","380","voll gut ♥"
"NDY-003","381","Keeine Ahnunnqq :D"
"NDY-003","382","wow respekt ihr könnt das voll gut singen"
"NDY-003","383","Sry tut mir echt leid ich findsa auch gut das ihr das gemacht habt , aber ihr könnt so leid es mir tu nicht singen : | aber des lied ist gut 3"
"NDY-003","384","@TheTongoBongo jetzt mal echt es klingt doch cool oder ? auserdem bist du nicht dieter"
"NDY-003","385","is doch klar das man die töne nicht genauso trifft wenn man in einer anderen sprache singt .. @TheTongoBongo"
"NDY-003","386","Echt toller Song :D begaaaaabte Sänger ;D"
"NDY-003","387","Roman du bist heiß !! * O * ♥ ♥ c :"
"NDY-003","388","@SheldoCoopo Ich weiß nicht was du hast .. Ganz im ernst wenn die beiden eigene texte schreiben würden kämen sie sehr weit ! Versetz dich mal in die Köpfe der 13 - 15 jährigen weibern ! Ich finde ihre stimme geil ! Und sie müssen jah jetzt nicht singen können wie Brunomars oder was weiß ich ! Jeder Mensch kann singen ! Aber nicht jeder hat die perfekte stimme für jedes lied ! ♥"
"NDY-003","389","Lasst die Hater labern , Jungs ! Respekt , dass ihr euch so etwas traut . ( ( :"
"NDY-003","390","Ihr seit scheiße Hört auf Musik zu machen das Klappt villeich in 100000 Jahren aber jetzt nicht Jungs geht erstmal in ein Gesangskurs dann können wir weiter reden !!!"
"NDY-003","391","haha fail man ihr koennt nicht singen und seit schlecht macht das mal besser und versucht es in englisch vllt. hört sich das ja bessern man aber so blamiert ihr euch ;)"
"NDY-003","392","@peraking1 dann möchte ich mal höhren wie du singst bestimmt wie ein stück scheße !!!!"
"NDY-003","393","NAJA so gut war das net !"
"NDY-003","394","die Lauchis"
"NDY-003","395","Mein Lieblings Lied *_* :))"
"NDY-003","396","Halts maul !"
"NDY-003","397","Ich find' eigentlich echt gut ^^ Ihr seid echt nciht schlecht ... aber manchmal trefft ihr die Töne nicht . Macht euch nix draus , schaff cih selbst auch net imma ;D Naja , ich hoffe dass ihr noch mehr vids macht und freu mich auch schon drauf , Jungs ^^"
"NDY-003","398","Der Linke sieht besser aus aber der rechte singt besser :D"
"NDY-003","399","@BibiLiebtPferde ja ich bin selber zwischen 13 - 15 aber halt kein mädchen und ich find bruno mars sing tauch nicht grad sehr gut ;) aber mal ehrlich sie kämmen nicht sehr weit wenn sie selbst texte schreiben würden ..... sie machen es zwar gut nur ich sag nur die wahrheit ... bzw meine meinung"
"NDY-003","400","@hobbyfoot110 Das sind 2. .. ."
"NDY-003","401","Junge , mit dienen WTF 2 Justin Biebers : Hals Maul !!!!! Ganz ehrlich .. und ich bin 1 MÄDCHEN !!! :P :D"
"NDY-003","402","Is ya süüß ! ;) Ihr seid richtig gut scheißt auf die die sagt dass ihr scheiße ausseht und schlecht seid ! Des sin eeh nur die dies nich besser können ! ;) Respekt Gefällt mir ! ;)"
"NDY-003","403","Also wen ihr größer seit aufjeden fall zu DSDS hop hop"
"NDY-003","404","@GerMarniLp die sind schlecht bzw können nicht singen aber das bearbeitungsprogramm is gut :D"
"NDY-003","405","@49VartoLooo HAHA DU BIST EIN HATER xDDDDD"
"NDY-003","406","ohh mein gott der in grau kann ja so gut singen ( heiko auch ) aba er ist iwie besser * _____ *"
"NDY-003","407","Ihr Jungs haben es einfach drauf !! Die die ablästern haben einfach keine Ahnung weil sie neidisch sind ... das ist alles ! :) Außerdem seid ihr beide voll süß ! ^^ Besonderes Heiko ! * - *"
"NDY-003","408","eure stimmen hören sich so an wie ihr ausseht .... mies"
"NDY-003","409","@MisterGammler2 kennt man sich i-wie :D ?"
"NDY-003","410","ich liebe dieses lied und euch ♥ macht weiter so jungs :)"
"NDY-003","411","Ohrwurm * - *"
"NDY-003","412","@SmarTiisxDD Das stimmt nicht , aber wörtlich übersetzt klingt das auch komisch . Heart skips a beat , bedeutet , dass das Herz einen Schlag aussetzt . Mein H-h-h-erz überspringt einen Schlag klingt aber doch recht komisch . ; 3"
"NDY-003","413","Ihr seid nicht die Besten , da gibt es einiges zu verbessern . Aber ich sehe da schon Potenzial und niedlich seht ihr auf jeden Fall auf . Macht weiter so und lasst euch nicht verunsichern . Ihr seid vielleicht nicht perfekt aber gut genug um euch sehen und hören zu lassen . ; 3"
"NDY-003","414","[ iminent = vBc2sAgUWfOB ] lochis = laschies _____________ Ich habe gerade ein cooles Emoticon gepostet !"
"NDY-003","415","ALso ist ganz gut :DD Ihr seid jetzt nicht die besten sänger aber sonst ist alles gut :DD"
"NDY-003","416","3"
"NDY-003","417",":DD haha"
"NDY-003","418","wäääääääää , ihr könnt nicht singen uhhh bösee schlecht"
"NDY-003","419","0:43 Was ein Gesicht :D"
"NDY-003","420","Richtig geiles Cover ( : Und vielleicht seid ihr nicht die aller besten Sänger , aber ich finde es klingt verdammt gut ( : an alle die , die dumm reden .. macht ihr das doch erstmal besser :D ich wette , ihr abgefuckten Kinder bekommt nicht mal einen graden Ton hin ( ; Erbärmlich , echt erbärmlich !"
"NDY-003","421","mal ne Ehrliche kritik von nem jungen bis auf euren dialekt mit SCH finde ich es gut !"
"NDY-003","422","hey lochis , das gesange etc ist echt gut nur eine kritk hätte ich da : ich weiß es ist sehr schwer aber ihr solltet euch mal den akzent mit den Isch abgewöhnen ^^ aber sonst alles TOP"
"NDY-003","423","hi guys , I´m sure that your translation isn´t bad , but you have to practise singing ! Go on I like you !"
"NDY-003","424","Mit abstand euer bestes Video :) Der Gesang is zwar nicht perfekt aber schon sehr gut Respekt weiter so :)"
"NDY-003","425","Hamma *_*"
"NDY-003","426","ich finds voll cool :D macht weiter so jungs ;D"
"NDY-003","427","also singen könnt ihr schon garnicht . aber toll für die übersetzung"
"NDY-003","428","voll süß ! ;)"
"NDY-003","429","0 _o"
"NDY-003","430","wenn man es sehr oft hört , ist est irgendwie besser als das orginal :D nur die stimmen sieht jetz nicht die besten ;)"
"NDY-003","431","ok die besten sänger sind es nicht aber ich findsa trotzdem gut : 9 macht mehr lieder und die hier sagen ihr könnt nicht singen die können es selber net also ... weiter so"
"NDY-003","432","respekt wie alt seid ihr 14 , 15 ?"
"NDY-003","433","ich würde aber agen der junge in den dunklen sachen singt besser als der andere D :"
"NDY-003","434","ach du scheiße"
"NDY-003","435","Ey Leute , macht es doch selber aber ihr traut auch nicht ..."
"NDY-003","436","süß :D ( :"
"NDY-003","437","Die tauschen posis aber egal :D"
"NDY-003","438","du dummes kind deys heist heiko"
"NDY-003","439","ihr seid voll hässlich besonders der bei0 : 13 min"
"NDY-003","440","lasst es mit dies´n sch * * * - . - wenn ihr schon net singen könnt .... und hört auf die sachen von anderen youtubern nachzumachen ...."
"NDY-003","441","man seit ihr hässlich :D :D"
"NDY-003","442","Hahaha der heiko voll Traurig gesucngen ( ist klar bei ein Traurigen lied ) und der andere voll fröhlig yeaaah :D hahahahaha Geuil mahhn"
"NDY-003","443","super lied , , xDD , , also ich würd gern mit euch mal etwas aufnehmen weil ich mir vorstelln kann ein trio mit euch zu bilden"
"NDY-003","444","@MisterHollywood7 wenn du sagst , , das die lochis hässlich sind , , dann stell doch ma selber nen bild von dir rein du penner , , erst welche beleidigen und dann keine eier im schritt haben , , du ossi , , eyy grade solche kranken wie dich brauch keiner"
"NDY-003","445","Der in dem Grauen Pollover singt besser"
"NDY-003","446","ist voll gay"
"NDY-003","447","bahhhhh echt anus"
"NDY-003","448","Die sind voll Hässlig xD"
"NDY-003","449","hahahaha ..... schade um das Original .... wuste gar nicht das man den Song so in die scheisse rein ziehen kann ....."
"NDY-003","450","die Leute die hier schreiben ihr könnt net singen sind einfahc nur neidishc oder haben keien hobbys ...... hässlich seit ihr auch also die so eine kacke hier schreiben . Die besten sänger sind es nicht aber sie machen es wenigstens gut ! naja alle die schreiben das ihr dumm oder so seit sind so behindert bestimmt alles Hartz 4 Empfänger .... die neue hobbys suchen"
"NDY-003","451","@LiTiTiL Öhm wenn du was gegen diese Sch .. hast hast du was gegen ne ganze Stadt . ; o xD"
"NDY-003","452","Mehr Autotune hat nur Sun Diego =)"
"NDY-003","453","LEGE BITTE KEINE PLATTE MEHR AUF ! :D"
"NDY-003","454","ohh man loser - . - da kann ich ja besser sing o. 0"
"NDY-003","455","Ich auch aber die auch ^^"
"NDY-003","456","ehhhhhh nein boor geht erstmal in gesagsuntericht oder hört auf des hält ja niemand aus und des sinn nich nur nen paar schieffe töne meine fresse ey"
"NDY-003","457","@xXpjuumiXx und @LiTiTiL Hört ma auf zu haten . Macht es besser und lasst sie in ruhe ihr werdet nicht gezwungen das video zu sehen also haut einfach ab . Die geben sich mühe und ihr schreibt so ne scheiße ."
"NDY-003","458","Regt euch ab Leute ! Die sind beide nichma 13 , das heißt sie waren wahrscheinlich noch nicht im Stimmenbruch wenn ich sie so rumquieken höre . Also chillt , die Beiden werden noch richtig gut singen können ;D"
"NDY-003","459",".. seid ihr behindert ?! - Das ist voll gut !"
"NDY-003","460",".. seid ihr behindert ?! - Das ist voll gut !"
"NDY-003","461","Gesang ist ganz gut ( hat sich gebessert ) Weiter so wenns euch spass macht ! ( auch wenn das konzept bisschen von alexibexi geklaut ist oder :D )"
"NDY-003","462","@TwilightFan6346 weisst schon das das überhaupt keinen sinn ergibt was du da achreibst aber egal"
"NDY-003","463","sollen die ganzen hater selber mald des machen ;D"
"NDY-003","464","weisst du ich hatte gute laune wollte nur ein bischen youtube die Aussenseiter ABER NEIN so was muss ich Treffen FUCK YOU ( die wollen nur aufmercksahm keit )"
"NDY-003","465","hahaha voll die Bobis typisch möchtegern Playboys denken sie könnten bei den mädels ankommen nur weil sie ein kleines bisschen singen können ... ^^ wenn ihr denkt das ihr gut seid ?!?! Dann geht doch DSDS oder Supertalent pff .. ihr Pfeifen"
"NDY-003","466","UNd das Video wurde an meinem Birth-day rein gemacht !!! eine schandeeeeeeeeeeeee"
"NDY-003","467","Cool . ^^ Klingt am Besten wenn ihr zusammen singt . :D"
"NDY-003","468","Lächelt und schaut ned so als ob ihr scheissen müsst . :D"
